"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0037077","PANDA EXPRESS #530","1000 UNIVERSAL STUDIO BLVD STE #V202","UNIVERSAL CITY","CA","91608","34.1364030000","-118.3511480000","818-761-8689"
"PR0037078","J&J WOK CHINESE FAST FOOD","6118 LANKERSHIM BLVD ","NORTH HOLLYWOOD","CA","91606","34.1818420284","-118.3846422685",""
"PR0037096","TAMALES GUADALAJARA","9134 TELEGRAPH RD ","DOWNEY","CA","90240","33.9591747344","-118.1076840107",""
"PR0037097","TALAS RESTAURANT","23828 S WESTERN AVE ","HARBOR CITY","CA","90710","33.8080390175","-118.3076589875","310-530-2193"
"PR0037101","MULBERRRY STREET PIZZERIA","17040 VENTURA BLVD ","ENCINO","CA","91316","34.1598852740","-118.5047410721",""
"PR0037117","TACOS GIYO","8000 E ROSECRANS AVE ","PARAMOUNT","CA","90723","33.9035618061","-118.1601057283",""
"PR0037121","EL NORTENO-PANADERIA RESTAUR","2601 S SAN PEDRO ST ","LOS ANGELES","CA","90011","34.0214947295","-118.2615555574",""
"PR0037137","THE BAGEL FACTORY","8984 CADILLAC AVE ","LOS ANGELES","CA","90034","34.0409058734","-118.3873018364",""
"PR0037151","ERICK'S BURGERS","815 W VERNON AVE ","LOS ANGELES","CA","90037","34.0038544111","-118.2877312527",""
"PR0037164","ELLA'S BELIZEAN RESTAURANT","3957 S WESTERN AVE ","LOS ANGELES","CA","90062","34.0126139665","-118.3091242547","323-298-1310"
"PR0037191","LOS TOROS RESTAURANT","5225 PECK RD ","EL MONTE","CA","91732","34.0973177303","-118.0117599128",""
"PR0037211","RUBY THAI KITCHEN","1815 HAWTHORNE BLVD STE 310","REDONDO BEACH","CA","90278","33.8706619142","-118.3528478286",""
"PR0037227","BOBA TEA  HUT'S","17110 COLIMA RD STE #G","HACIENDA HEIGHTS","CA","91745","33.9907635809","-117.9342907286","626-839-2649"
"PR0037236","COSTCO WHOLESALE DELI #479","13463 WASHINGTON BLVD ","MARINA DEL REY","CA","90292","33.9920888708","-118.4453131891",""
"PR0037299","SANGAK CAFE","8702 W PICO BLVD ","LOS ANGELES","CA","90035","34.0542076854","-118.3817784330","310-770-8363"
"PR0037324","RIGO'S TACO #2","13662 OXNARD ST ","VAN NUYS","CA","91401","34.1792562293","-118.4305170391",""
"PR0037353","YASAGI SUSHI JAPANESE RESTAURANT","8966 CORBIN AVE ","NORTHRIDGE","CA","91324","34.2337548562","-118.5621114977","818-701-1651"
"PR0037363","FOOD 4 LESS #379 BAKERY","1900 W ROSECRANS AVE ","COMPTON","CA","90222","33.9015589860","-118.2522712031",""
"PR0037403","VICTORY PRODUCE (BAKERY)","10365 BALBOA BLVD ","GRANADA HILLS","CA","91344","34.2590786565","-118.5025761689",""
"PR0037441","WESTWOOD THAI CAFE","1375 WESTWOOD BLVD ","LOS ANGELES","CA","90024","34.0556307068","-118.4421859401",""
"PR0037473","VONS DELI #2111","24160 LYONS AVE ","NEWHALL","CA","91321","34.3774352707","-118.5573911161",""
"PR0037476","HOLY GUACAMOLE","2906 MAIN ST ","SANTA MONICA","CA","90405","33.9993132227","-118.4810769996",""
"PR0037481","POLLOS EL GUERO","274 E SLAUSON AVE ","LOS ANGELES","CA","90011","33.9890858471","-118.2697168121","323-233-2274"
"PR0037506","TACOS DON LUIS","3100 E IMPERIAL HWY # 3005","LYNWOOD","CA","90262","33.9303935965","-118.2159314624",""
"PR0037511","THE HAT","1 W VALLEY BLVD","ALHAMBRA","CA","91801","34.0788497313","-118.1233184060",""
"PR0037512","SRI WINDSOR CAFE","123 W WINDSOR RD ","GLENDALE","CA","91204","34.1369522668","-118.2560841552","818-242-2789"
"PR0037519","VEGETABLE PREP-MARRIOTT","900 W OLYMPIC BLVD ","LOS ANGELES","CA","90015-1338","34.0452562765","-118.2661108692","213-765-8600"
"PR0037557","LINDA'S BURGERS","4758 MAINE AVE ","BALDWIN PARK","CA","91706","34.0993321356","-117.9601814967",""
"PR0037561","A AND T BURGERS","11318 S AVALON BLVD ","LOS ANGELES","CA","90059","33.9317902663","-118.2649923134",""
"PR0037579","VONS GROCERY 3075 - HOT BAKERY","1129 FAIR OAKS AVE","SOUTH PASADENA","CA","91030","34.1133630666","-118.1505091254",""
"PR0037597","INDUS BY SAFFRON","735 S FIGUEROA ST STE #122","LOS ANGELES","CA","90017","34.0489009740","-118.2604005328","213-688-1400"
"PR0037605","HAPPY WOK","853 N HACIENDA BLVD ","LA PUENTE","CA","91744","34.0347982880","-117.9503344097",""
"PR0037642","PAVILIONS DELI","4365 GLENCOE AVE ","MARINA DEL REY","CA","90292","33.9857350437","-118.4384860019",""
"PR0037704","HARLAM'S KITCHEN RESTAURANT","8150 GARVEY AVE STE #117J","ROSEMEAD","CA","91770","34.0626129067","-118.0907799484",""
"PR0037712","88 SLT","2520 W 8TH ST 109","LOS ANGELES","CA","90057","34.0569449504","-118.2828160212",""
"PR0037714","GENESIS COFFEE SHOP","10983 GLENOAKS BLVD ","PACOIMA","CA","91331","34.2692662850","-118.4074739757","818-281-4831"
"PR0037726","EL TACONAZO","163 N AZUSA AVE ","AZUSA","CA","91702","34.1238698416","-117.9079502430",""
"PR0037733","BLIMPIES SUBS & EL CHARRO MEXICAN GRILL","24025 CALABASAS RD ","CALABASAS","CA","91302","34.1527699121","-118.6511189956",""
"PR0037734","JOHNS DRIVE IN","6625 SANTA FE AVE ","HUNTINGTON PARK","CA","90255","33.9788243967","-118.2305470035",""
"PR0037763","GELSON'S DELI #108","8330 SANTA MONICA BLVD ","WEST HOLLYWOOD","CA","90069","34.0903041190","-118.3713042327",""
"PR0037813","LITTLE TOKYO SUSHI","333 S ALAMEDA ST # 100H","LOS ANGELES","CA","90013","34.0443561583","-118.2381021979","213-617-0343"
"PR0037817","ALBERTSON'S #2935 -  BAKERY/DELI","110 E CARSON ST","CARSON","CA","90745","33.8308858940","-118.2763574625","310-835-6402"
"PR0037818","HUNAN CAFE","7986 W SUNSET BLVD ","LOS ANGELES","CA","90046","34.0977981230","-118.3641884617","323-822-1208"
"PR0037832","LOS TACOS","7954 SANTA MONICA BLVD ","WEST HOLLYWOOD","CA","90046","34.0906779294","-118.3629509524",""
"PR0037844","LA FLOR BLANCA PUPUSERIA RES","4600 S WESTERN AVE ","LOS ANGELES","CA","90062","34.0017107018","-118.3087538236",""
"PR0037850","VONS DELI","20440 DEVONSHIRE ST ","CHATSWORTH","CA","91311","34.2570855489","-118.5793632600",""
"PR0037855","EL MANGUITO","12650 SHERMAN WAY #19","NORTH HOLLYWOOD","CA","91605","34.2011727214","-118.4087899969","818-982-0907"
"PR0037869","MACHU PICCHU","6465 VAN NUYS BLVD ","VAN NUYS","CA","91401","34.1880629673","-118.4490109370",""
"PR0037874","AWOOLIM KIMBAP FACTORY","2825 S DIAMOND BAR BLVD ","DIAMOND BAR","CA","91765","33.9742540608","-117.8377460283","909-598-9688"
"PR0037888","THAI TASTE RESTAURANT","2328 FLETCHER DR # #5","LOS ANGELES","CA","90039","34.1048233990","-118.2584658347","323-666-2464"
"PR0037890","SABZEE MARKET MEAT DEPT.","17461 VENTURA BLVD ","ENCINO","CA","91316","34.1615744182","-118.5132640583","818-745-1313"
"PR0037912","SUPER A FOODS - DELI","5595 ROSEMEAD BLVD","TEMPLE CITY","CA","91780","34.1012252309","-118.0750208419",""
"PR0037964","WAL-MART STORES DELI","37140 E 47TH ST ","PALMDALE","CA","93550","34.5565553610","-118.0452695557",""
"PR0037977","FLORE VEGAN CUISINE","3818 W SUNSET BLVD ","LOS ANGELES","CA","90027","34.0912242433","-118.2794689517",""
"PR0038006","MAYAS TACOS/MARKET","1600 N ALVARADO ST","LOS ANGELES","CA","90026","34.0834479223","-118.2596819675","213-484-0340"
"PR0038012","LAS MARGARITAS","2914 WHITTIER BLVD ","LOS ANGELES","CA","90023","34.0309443388","-118.2084963447",""
"PR0038048","LA POBLANITA RESTAURANT","139 W ARBOR VITAE ST ","INGLEWOOD","CA","90301","33.9528668790","-118.3567874847",""
"PR0038069","BOB'S COUNTRY MEATS DELI","19012 SOLEDAD CANYON RD ","CANYON COUNTRY","CA","91351","34.4155694122","-118.4674900005",""
"PR0038072","CALIFORNIA ROLL & SUSHI","2919 LOS FELIZ BLVD STE #5","LOS ANGELES","CA","90039","34.1262953388","-118.2632323180",""
"PR0038078","THE CORNER BUTCHER SHOP","2359 FOOTHILL BLVD ","LA VERNE","CA","91750","34.1119685415","-117.7605086752",""
"PR0038097","TACOS Y MARISCOS EL TIO","10250 E ROSECRANS AVE ","BELLFLOWER","CA","90706","33.9018971565","-118.1153933324",""
"PR0038120","RESTAURANT AFSHAN CLASSIS","106 W 9TH ST ","LOS ANGELES","CA","90015","34.0417366727","-118.2554280993",""
"PR0038155","CHARLIE'S FISH MARKET","5677 W PICO BLVD ","LOS ANGELES","CA","90019","34.0506784193","-118.3619521754",""
"PR0038191","CHIPOTLE MEXICAN GRILL","6600 TPNG CYN BLVD UNIT FC09","CANOGA PARK","CA","91303","34.1900772000","-118.6042674000","747-888-5228"
"PR0038212","TASTE CHICAGO","603 N HOLLYWOOD WAY ","BURBANK","CA","91505","34.1610706897","-118.3440515231",""
"PR0038235","OMAR RESTAURANT","1718 S NEW AVE ","SAN GABRIEL","CA","91776","34.0776261464","-118.1080381048","626-570-9778"
"PR0038275","CHIPOTLE","7101 MELROSE AVE ","LOS ANGELES","CA","90046","34.0835722043","-118.3444775071","323-297-0334"
"PR0038281","MARISCOS PUERTO ANGEL","16856 SHERMAN WAY ","VAN NUYS","CA","91406","34.2010274595","-118.5001770580",""
"PR0038321","GARIBALDI TACOS AL VAPOR","10041 LAUREL CANYON BLVD ","PACOIMA","CA","91331","34.2523619029","-118.4256515211",""
"PR0038327","LA POBLANITA MEXICAN FOOD","105 W ARROW HWY STE #5","SAN DIMAS","CA","91773","34.1031385146","-117.8076298483",""
"PR0038345","KIKKA-BAMBOO SIERRA CTR","18111 NORDHOFF ST","NORTHRIDGE","CA","91330","34.2356428397","-118.5276890635","818-677-2669"
"PR0038363","PICO RICO","16412 DELONE ST ","CANYON COUNTRY","CA","91387","34.4237906381","-118.4229499178",""
"PR0038389","STATER BROS MRKT #154 (BAKER","11300 E FIRESTONE BLVD ","NORWALK","CA","90650","33.9177576958","-118.0926515443",""
"PR0038394","JOHNNY ROCKETS","395 SANTA MONICA PL STE 386","SANTA MONICA","CA","90401","34.0136332317","-118.4937674689","310-295-3131"
"PR0038397","ZOO PRODUCTION KITCHEN","5333 ZOO DR ","LOS ANGELES","CA","90027","34.1483378363","-118.2847825966","323-644-6039"
"PR0038409","MI TIERRA BAKERY #2","13762 ROSCOE BLVD ","PANORAMA CITY","CA","91402","34.2214952423","-118.4332745246","818-893-8256"
"PR0038411","CAFE BELLAGIO","1400 3RD STREET PROMENADE ","SANTA MONICA","CA","90401","34.0155235697","-118.4961905633",""
"PR0038412","L'HERMITAGE VICEROY HOTEL - LOUNGE","9291 BURTON WAY ","BEVERLY HILLS","CA","90210","34.0726241236","-118.3953829984",""
"PR0038448","PIZZA BELLA","1900 N HIGHLAND AVE ","LOS ANGELES","CA","90068","34.1056245732","-118.3372832921","323-874-1988"
"PR0038466","TAKE TEN DELI AND GRILL","15228 VENTURA BLVD ","SHERMAN OAKS","CA","91403","34.1534040295","-118.4648370524","818-905-6022"
"PR0038467","LA MAYORDOMIA","5892 S BROADWAY ","LOS ANGELES","CA","90003","33.9870782917","-118.2780767613","323-232-1540"
"PR0038490","BLESSED TROPICAL JAMAICAN","901 S PRAIRIE AVE ","INGLEWOOD","CA","90301","33.9524956639","-118.3446971217",""
"PR0038493","ROLL ROLL","19657 1/2 VENTURA BLVD","TARZANA","CA","91356","34.1728198265","-118.5612586812","818-342-6007"
"PR0038505","PANDA EXPRESS #1902","129 LOS CERRITOS MALL ","CERRITOS","CA","90703","33.8632221354","-118.0958161794","562-865-8833"
"PR0038523","#1 CHINESE FAST FOOD","8606 S VERMONT AVE ","LOS ANGELES","CA","90044","33.9599115521","-118.2913086092","213-235-8779"
"PR0038529","RALPHS #16","670 S WESTERN AVE ","LOS ANGELES","CA","90010","34.0602654197","-118.3089087483",""
"PR0038583","KUMANO SUSHIYA","28621 S WESTERN AVE ","RANCHO PALOS VERDES","CA","90275","33.7596695529","-118.3127239510",""
"PR0038590","RALPH'S DELI #280","4311 LINCOLN BLVD ","MARINA DEL REY","CA","90292","33.9853520686","-118.4435788352",""
"PR0038595","UMENOYA","24222 CRENSHAW BLVD ","TORRANCE","CA","90505","33.8056397037","-118.3277871838","310-530-3177"
"PR0038643","SIZZLING WOK CHINESE FOOD","14560 NORDHOFF ST ","PANORAMA CITY","CA","91402","34.2352450951","-118.4495394620",""
"PR0038660","SANTEE FALAFEL","1335 S SANTEE ST ","LOS ANGELES","CA","90015","34.0343511550","-118.2591519665",""
"PR0038666","PANCHO'S TACO","2299 W 190TH ST STE 4","REDONDO BEACH","CA","90278","33.8584140547","-118.3699494658",""
"PR0038709","LE SUSHI RESTAURANT","12524 BURBANK BLVD ","VALLEY VILLAGE","CA","91607","34.1719704081","-118.4061615633",""
"PR0038726","CHARLIE'S PLACE","200 FISHERMANS WHARF ","REDONDO BEACH","CA","90277","33.8389443417","-118.3902818152","310-372-2567"
"PR0038732","OLEEGO","735 S FIGUEROA ST STE 123","LOS ANGELES","CA","90017","34.0487735238","-118.2607665941","213-820-6977"
"PR0038739","EL CANEY RESTAURANT","9869 GARVEY AVE ","SOUTH EL MONTE","CA","91733","34.0631353500","-118.0533134058",""
"PR0038748","RINCON OAXAQUENO #2","6655 HOLLYWOOD BLVD STE #10","LOS ANGELES","CA","90028","34.1015976792","-118.3350198703","323-809-9114"
"PR0038762","TACO BOY","5039 GAGE AVE","BELL","CA","90201-1421","33.9768923172","-118.1758138838",""
"PR0038776","TONKATSU HOUSE, LLC","928 S WESTERN AVE STE #127","LOS ANGELES","CA","90006","34.0551406700","-118.3090459513","213-383-3781"
"PR0038817","MARISCOS LA PLAYITA","11025 S ATLANTIC AVE ","LYNWOOD","CA","90262","33.9296453024","-118.1843058712","310-603-0511"
"PR0038866","BOLLYWOOD","11101 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1413074867","-118.3719846301",""
"PR0038895","COSTCO DELI","8810 TAMPA AVE ","NORTHRIDGE","CA","91324","34.2302023422","-118.5525282757",""
"PR0038902","RESTAURANT TAMALERIAS MARIA","3871 E IMPERIAL HWY ","LYNWOOD","CA","90262","33.9320220637","-118.1957255874",""
"PR0038929","WONG'S WOK","19361 SATICOY ST ","RESEDA","CA","91335","34.2085069354","-118.5551479011",""
"PR0038941","SPOON HOUSE RESTAURANT","1601 W REDONDO BEACH BLVD ","GARDENA","CA","90247","33.8901860652","-118.3050567357",""
"PR0038951","JAMAICAN GRILLE","1117 W MANCHESTER BLVD STE C","INGLEWOOD","CA","90301","33.9601749277","-118.3758523855",""
"PR0038969","L&L HAWAIIAN BARBECUE","1821 S CATALINA AVE ","REDONDO BEACH","CA","90277","33.8169320376","-118.3876144362","310-375-0333"
"PR0038972","NICE CAFE","2543 PACIFIC COAST HWY STE B","TORRANCE","CA","90505","33.7903993252","-118.3301810200",""
"PR0038980","BERNARDS AVALON GRILL","11913 S AVALON BLVD ","LOS ANGELES","CA","90061","33.9242208983","-118.2654009855",""
"PR0039017","SEI-KO-EN","1730 SEPULVEDA BLVD","TORRANCE","CA","90501","33.8163527598","-118.3095189360",""
"PR0039027","KATIE'S KITCHEN","205 CRESCENT AVE 118A","AVALON","CA","90704","33.3449516570","-118.3271184527","310-510-8434"
"PR0039035","RAE G CAFE","970 W 190TH ST STE #150","TORRANCE","CA","90502","33.8582831903","-118.2935093868","310-516-8659"
"PR0039048","LA FIESTA RESTAURANT","15020 S HAWTHORNE BLVD STE #H","LAWNDALE","CA","90260","33.8949310673","-118.3523665092",""
"PR0039050","POMONA FISH MARKET","295 S PARK AVE ","POMONA","CA","91766","34.0569650459","-117.7547081399","909-622-8693"
"PR0039083","NEW BANGLUCK-FOOD-TO-GO","7235 RESEDA BLVD ","RESEDA","CA","91335","34.2022866924","-118.5362463480",""
"PR0039089","PICK UP STIX 7308","703 PIER AVE STE A","HERMOSA BEACH","CA","90254","33.8651017632","-118.3949051175",""
"PR0039101","LITTLE BEIJING CHINESE FOOD","15228 HAWTHORNE BLVD # #C","LAWNDALE","CA","90260","33.8928039405","-118.3523503097",""
"PR0039115","JOE'S PIZZA","111 BROADWAY ","SANTA MONICA","CA","90401","34.0129665070","-118.4964530966",""
"PR0039128","LA QUE BUENA TAQUERIA","10530 WHITTIER BLVD STE 105","WHITTIER","CA","90606","33.9913454088","-118.0666129367","562-908-9777"
"PR0039139","LA GUERA COMIDA MEXICANA","144 VENICE BLVD ","LOS ANGELES","CA","90015","34.0342778640","-118.2640340486","323-219-0327"
"PR0039160","AL CHILE PELON MEXICAN FOOD","4565 ARTESIA BLVD ","LAWNDALE","CA","90260","33.8731554535","-118.3570915753","310-542-6966"
"PR0039172","LA FLOR DE MICHOACAN COSINA","12116 VANOWEN ST ","NORTH HOLLYWOOD","CA","91605","34.1938003215","-118.3971451442",""
"PR0039173","FOOD 4 LESS #307SERVICE DELI","6901 EASTERN AVE ","BELL GARDENS","CA","90201","33.9705025591","-118.1655391786",""
"PR0039195","EL SUPER TACO DELUXE","11499 JEFFERSON BLVD # #1","CULVER CITY","CA","90230","33.9892801510","-118.3967549806","310-391-8149"
"PR0039201","CENTURY GRILL","1901 AVENUE OF THE STARS # #A","LOS ANGELES","CA","90067","34.0598599164","-118.4172913997","310-553-6650"
"PR0039202","PANDA EXPRESS #119","3650 W MLK BLVD # #13","LOS ANGELES","CA","90008","34.0115462128","-118.3364243388",""
"PR0039216","MIS BURRITOS RESTAURANT","11009 VICTORY BLVD ","NORTH HOLLYWOOD","CA","91606","34.1868522641","-118.3707163611",""
"PR0039258","88 KINGS CHINESE FAST FOOD &","16441 PIONEER BLVD AB","NORWALK","CA","90650","33.8814024145","-118.0827721185",""
"PR0039270","RALPH'S #283 (DELI)","5080 RODEO RD ","LOS ANGELES","CA","90016","34.0214048239","-118.3549643355",""
"PR0039277","RICE EXPRESS","4550 N LARK ELLEN AVE STE 101","COVINA","CA","91722","34.0954339250","-117.9163142817","626-966-5006"
"PR0039290","VIVA LA PIZZA","1908 S PACIFIC COAST HWY ","REDONDO BEACH","CA","90277","33.8161080993","-118.3768360272",""
"PR0039338","TACOS EL UNICO","10006 S NORMANDIE AVE ","LOS ANGELES","CA","90047","33.9451489247","-118.3000522695","323-242-7447"
"PR0039370","TONY'S BURGER #4","2115 S CENTRAL AVE ","LOS ANGELES","CA","90011","34.0225414061","-118.2525409226","213-748-1789"
"PR0039400","LOS POBLANOS RESTAURANTE","1433 W JEFFERSON BLVD ","LOS ANGELES","CA","90018","34.0256387142","-118.2983949538",""
"PR0039402","VENICE BAKERY","10943 VENICE BLVD ","LOS ANGELES","CA","90034","34.0154708560","-118.4131820636",""
"PR0039403","VONS DELI #2077","3118 S SEPULVEDA BLVD ","LOS ANGELES","CA","90034","34.0261324992","-118.4274275112",""
"PR0039407","EL CARRUSEL BAKERY","14851 VICTORY BLVD STE E&F","VAN NUYS","CA","91411","34.1868561274","-118.4570599817",""
"PR0039408","DONA BLANCA","848 E AVENUE K ","LANCASTER","CA","93535","34.6748244415","-118.1140500952",""
"PR0039435","AFC SUSHI AT RALPH'S #22","645 W 9TH ST # 101","LOS ANGELES","CA","90015","33.7360233655","-118.2911491818",""
"PR0039461","AMIGOS TACOS","1221 ARTESIA BLVD # #103","MANHATTAN BEACH","CA","90266","33.8728675139","-118.3932592600",""
"PR0039501","VALLARTA DELI","440 E PALMDALE BLVD ","PALMDALE","CA","93550","34.5793010462","-118.1223087886","661-266-1398"
"PR0039507","ELIAS KOSHER REST","8829 W PICO BLVD ","LOS ANGELES","CA","90035","34.0550718988","-118.3844195894",""
"PR0039511","MAKI YAKI #18","100 W IMPERIAL AVE STE #H","EL SEGUNDO","CA","90245","33.9308138587","-118.4160763266","310-364-1231"
"PR0039514","CILANTRO MEXICAN GRILL","7214 WHITSETT AVE ","NORTH HOLLYWOOD","CA","91605","34.2016099940","-118.4048645892","310-962-2955"
"PR0039520","RALPHS GROCERY CO #193-DELI","25 E ALAMEDA AVE ","BURBANK","CA","91502","34.1736606102","-118.3014944728",""
"PR0039528","MASSIS KABOB","1132 GLENDALE GALLERIA ","GLENDALE","CA","91210","34.1448905216","-118.2588684993",""
"PR0039545","LOS CINCO PUNTOS DELI","3300 E CESAR E CHAVEZ AVE ","LOS ANGELES","CA","90063","34.0399963211","-118.1928729931",""
"PR0039565","COFFEE TIME","1514 N LONG BEACH BLVD STE A","COMPTON","CA","90221","33.9062593537","-118.2081082110",""
"PR0039586","LITTLE SHOP OF MARY","2205 TORRANCE BLVD # A","TORRANCE","CA","90501","33.8364452795","-118.3217212301","714-624-2189"
"PR0039604","LA PAPA LOCA","1210 E OLYMPIC BLVD ","LOS ANGELES","CA","90021","34.0331532341","-118.2457288384",""
"PR0039643","ASPARAGUS HOLY PIZZA","1809 N CAHUENGA BLVD ","LOS ANGELES","CA","90028","34.1040552258","-118.3299260082","323-962-3036"
"PR0039648","THE PIE HOLE","714 TRACTION AVE ","LOS ANGELES","CA","90013","34.0453495423","-118.2362342736","213-537-0115"
"PR0039683","LITTLE CHINA EXPRESS","3813 E CESAR E CHAVEZ AVE ","LOS ANGELES","CA","90063","34.0406622939","-118.1841117728","323-780-9895"
"PR0039687","LUCKY BAMBOO KITCHEN","14323 HAWTHORNE BLVD ","HAWTHORNE","CA","90250","33.9017134079","-118.3523699185",""
"PR0039691","MILLAN'S RACHITO","7410 SANTA FE AVE","HUNTINGTON PARK","CA","90255","33.9727085637","-118.2300294729","323-587-9167"
"PR0039726","VENICE CLASSIC PASTRY&CAFE","3910 FOOTHILL BLVD ","LA CRESCENTA","CA","91214","34.2391830845","-118.2649823186",""
"PR0039785","THE GREAT AMERICAN GRILL","801 VIA SAN CLEMENTE ","MONTEBELLO","CA","90640","34.0270005019","-118.1335232072",""
"PR0039792","DELI","1 TRUMP NATIONAL DR","RANCHO PALOS VERDES","CA","90275","33.7601853780","-118.3695711165",""
"PR0039804","PATSYS","6333 W 3RD ST STE #448","LOS ANGELES","CA","90036","34.0713474165","-118.3598154354",""
"PR0039815","NEW MANDARIN GARDEN","1001 S VERMONT AVE STE 106","LOS ANGELES","CA","90006","34.0523588227","-118.2918538723",""
"PR0039817","RALPH'S SERVICE DELI","12057 WILSHIRE BLVD ","LOS ANGELES","CA","90025","34.0448948306","-118.4667720379",""
"PR0039854","BROTHER'S BURGERS","20655 SOLEDAD CANYON RD # 40","CANYON COUNTRY","CA","91351","34.4210170580","-118.4973646721",""
"PR0039859","EL R15 RESTAURANT","14650 PARTHENIA ST # R-15","PANORAMA CITY","CA","91402","34.2278739329","-118.4519858413","818-564-2818"
"PR0039892","CONTINENTAL BAKERY","262 S NORMANDIE AVE ","LOS ANGELES","CA","90004","34.0694993009","-118.3001569520",""
"PR0039900","PAZZO PIZZERIA","11104 W OLYMPIC BLVD ","LOS ANGELES","CA","90064","34.0400789991","-118.4378739981",""
"PR0039905","FOOD 4 LESS DELI/BAKERY#306","44455 VALLEY CENTRAL WAY ","LANCASTER","CA","93536","34.6905297030","-118.1734129809",""
